Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,TrackTemp,AirTemp,Fuel_Weight_kg,LapTime_s,Fuel_Corrected_LapTime,Compound_C_Rating,Race,Country,Circuit,Stint_ID,traction,asphalt_grip,asphalt_abrasion,track_evolution,tyre_stress,braking,lateral,downforce,Degradation_Delta,Stint_Length,Tyre_Thermal_Stress,Pressure_Deviation_Index,Slip_Energy_Index,Lateral_Load_Index,Brake_Thermal_Index,Aero_Load_Index,Latent_Degradation_Mean,Latent_Degradation_Std,Prior_Degradation_Mean,Prior_Degradation_Std,Latent_Degradation_Rate
0 days 01:21:32.535000,BOR,5,0 days 00:01:23.069000,17.0,1.0,,,0 days 00:00:29.921000,0 days 00:00:29.817000,0 days 00:00:23.331000,0 days 01:20:39.418000,0 days 01:21:09.235000,0 days 01:21:32.566000,271.0,238.0,244.0,283.0,False,MEDIUM,17.0,True,Kick Sauber,0 days 01:20:09.466000,,1,6.0,,,False,True,31.1,22.0,84.85714285714286,83.069,80.59965714285714,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_BOR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.0,38,1.145,1.032142857142857,1.15,1.6666666666666667,1.01375,1.6666666666666667,0.0023748411643903043,0.14823690832839673,0.0033310821639671463,0.17556249213042938,0.0
0 days 01:22:55.610000,BOR,5,0 days 00:01:23.075000,18.0,1.0,,,0 days 00:00:29.825000,0 days 00:00:29.744000,0 days 00:00:23.506000,0 days 01:22:02.391000,0 days 01:22:32.135000,0 days 01:22:55.641000,271.0,239.0,244.0,284.0,False,MEDIUM,18.0,True,Kick Sauber,0 days 01:21:32.535000,,1,6.0,,,False,True,31.5,22.0,83.28571428571428,83.075,80.65138571428572,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_BOR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.0,38,1.125,1.0178571428571428,1.15,1.6666666666666667,1.01875,1.6666666666666667,0.0016975019278255765,0.14775805776673562,0.0023748411643903043,0.17476856479376185,0.0
0 days 01:24:19.258000,BOR,5,0 days 00:01:23.648000,19.0,1.0,,,0 days 00:00:30.217000,0 days 00:00:29.986000,0 days 00:00:23.445000,0 days 01:23:25.858000,0 days 01:23:55.844000,0 days 01:24:19.289000,275.0,238.0,245.0,283.0,False,MEDIUM,19.0,True,Kick Sauber,0 days 01:22:55.610000,,1,6.0,,,False,True,31.6,22.0,81.71428571428572,83.648,81.27011428571429,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_BOR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.5989285714285728,38,1.1199999999999999,1.0142857142857142,1.15,1.6666666666666667,1.02,1.6666666666666667,0.17132355620793518,0.14744852231100353,0.0016975019278255765,0.17425699711738504,0.024735686825763718
0 days 01:25:42.762000,BOR,5,0 days 00:01:23.504000,20.0,1.0,,,0 days 00:00:30.001000,0 days 00:00:29.978000,0 days 00:00:23.525000,0 days 01:24:49.290000,0 days 01:25:19.268000,0 days 01:25:42.793000,270.0,237.0,243.0,284.0,False,MEDIUM,20.0,True,Kick Sauber,0 days 01:24:19.258000,,1,5.0,,,False,True,31.5,22.0,80.14285714285714,83.504,81.17184285714286,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_BOR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.5006571428571505,38,1.125,1.0178571428571428,1.15,1.6666666666666667,1.01875,1.6666666666666667,0.28235006062870693,0.14725979127846786,0.1960592430336989,0.17394570921506408,0.037339547916552716
0 days 01:27:06.860000,BOR,5,0 days 00:01:24.098000,21.0,1.0,,,0 days 00:00:30.535000,0 days 00:00:29.978000,0 days 00:00:23.585000,0 days 01:26:13.328000,0 days 01:26:43.306000,0 days 01:27:06.891000,275.0,235.0,243.0,285.0,False,MEDIUM,21.0,True,Kick Sauber,0 days 01:25:42.762000,,1,6.0,,,False,True,31.7,22.0,78.57142857142857,84.098,81.81157142857143,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_BOR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,1.1403857142857134,38,1.115,1.0107142857142857,1.15,1.6666666666666667,1.02125,1.6666666666666667,0.5518507617173447,0.14715293571600252,0.31968960854525963,0.17376967422443207,0.07129808760392653
0 days 01:28:30.074000,BOR,5,0 days 00:01:23.214000,22.0,1.0,,,0 days 00:00:29.944000,0 days 00:00:29.860000,0 days 00:00:23.410000,0 days 01:27:36.835000,0 days 01:28:06.695000,0 days 01:28:30.105000,271.0,236.0,244.0,284.0,False,MEDIUM,22.0,True,Kick Sauber,0 days 01:27:06.860000,,1,6.0,,,False,True,31.5,22.0,77.0,83.214,80.9733,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_BOR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.302114285714282,38,1.125,1.0178571428571428,1.15,1.6666666666666667,1.01875,1.6666666666666667,0.5324008144878422,0.14709843737358894,0.6231488493212712,0.17367995132186417,0.0580094466635633
0 days 01:29:53.169000,BOR,5,0 days 00:01:23.095000,23.0,1.0,,,0 days 00:00:29.899000,0 days 00:00:29.717000,0 days 00:00:23.479000,0 days 01:29:00.004000,0 days 01:29:29.721000,0 days 01:29:53.200000,274.0,238.0,243.0,284.0,False,MEDIUM,23.0,True,Kick Sauber,0 days 01:28:30.074000,,1,6.0,,,False,True,31.5,22.0,75.42857142857143,83.095,80.90002857142856,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_BOR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.22884285714285113,38,1.125,1.0178571428571428,1.15,1.6666666666666667,1.01875,1.6666666666666667,0.48823703918207195,0.14707513299838879,0.5904102611514055,0.17364159634838564,0.04303596271027118
0 days 01:31:15.946000,BOR,5,0 days 00:01:22.777000,24.0,1.0,,,0 days 00:00:29.948000,0 days 00:00:29.498000,0 days 00:00:23.331000,0 days 01:30:23.148000,0 days 01:30:52.646000,0 days 01:31:15.977000,272.0,238.0,244.0,284.0,True,MEDIUM,24.0,True,Kick Sauber,0 days 01:29:53.169000,,1,6.0,,,False,True,31.8,22.0,73.85714285714286,82.777,80.62775714285715,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_BOR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.0,38,1.1099999999999999,1.0071428571428571,1.15,1.6666666666666667,1.0225,1.6666666666666667,0.3811567640536275,0.1470687169221838,0.5312730018923432,0.17363103785675582,0.02102531891032015
0 days 01:32:38.977000,BOR,5,0 days 00:01:23.031000,25.0,1.0,,,0 days 00:00:29.972000,0 days 00:00:29.722000,0 days 00:00:23.337000,0 days 01:31:45.949000,0 days 01:32:15.671000,0 days 01:32:39.008000,272.0,236.0,244.0,282.0,False,MEDIUM,25.0,True,Kick Sauber,0 days 01:31:15.946000,,1,6.0,,,False,True,31.9,22.0,72.28571428571428,83.031,80.92748571428572,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_BOR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.2563000000000102,38,1.105,1.0035714285714286,1.15,1.6666666666666667,1.02375,1.6666666666666667,0.3609609144487819,0.14707014223980777,0.40218208296394764,0.17363338335609432,0.014979586258024032
0 days 01:34:01.834000,BOR,5,0 days 00:01:22.857000,26.0,1.0,,,0 days 00:00:29.873000,0 days 00:00:29.659000,0 days 00:00:23.325000,0 days 01:33:08.881000,0 days 01:33:38.540000,0 days 01:34:01.865000,273.0,235.0,245.0,283.0,False,MEDIUM,26.0,True,Kick Sauber,0 days 01:32:38.977000,,1,6.0,,,False,True,31.7,22.1,70.71428571428572,82.857,80.79921428571429,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_BOR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.1280285714285725,38,1.115,1.0107142857142857,1.15,1.6666666666666667,1.02125,1.6666666666666667,0.30588545748895096,0.14707414456210963,0.37594050070680596,0.17363996971188717,0.0047035912110169
0 days 01:35:24.715000,BOR,5,0 days 00:01:22.881000,27.0,1.0,,,0 days 00:00:29.880000,0 days 00:00:29.712000,0 days 00:00:23.289000,0 days 01:34:31.745000,0 days 01:35:01.457000,0 days 01:35:24.746000,273.0,238.0,244.0,282.0,False,MEDIUM,27.0,True,Kick Sauber,0 days 01:34:01.834000,,1,6.0,,,False,True,31.9,22.1,69.14285714285714,82.881,80.86894285714286,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_BOR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.1977571428571423,38,1.105,1.0035714285714286,1.15,1.6666666666666667,1.02375,1.6666666666666667,0.27870329287565626,0.14707800724895967,0.31058904869996784,0.17364632647973893,2.630913952302895e-05
0 days 01:36:47.697000,BOR,5,0 days 00:01:22.982000,28.0,1.0,,,0 days 00:00:29.935000,0 days 00:00:29.746000,0 days 00:00:23.301000,0 days 01:35:54.681000,0 days 01:36:24.427000,0 days 01:36:47.728000,272.0,236.0,244.0,283.0,False,MEDIUM,28.0,True,Kick Sauber,0 days 01:35:24.715000,,1,6.0,,,False,True,31.9,22.1,67.57142857142857,82.982,81.01567142857142,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_BOR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.3444857142857103,38,1.105,1.0035714285714286,1.15,1.6666666666666667,1.02375,1.6666666666666667,0.2973126211136773,0.14708060695697253,0.27872960201517927,0.17365060489266892,0.0027521519984414445
0 days 01:38:10.568000,BOR,5,0 days 00:01:22.871000,29.0,1.0,,,0 days 00:00:29.869000,0 days 00:00:29.733000,0 days 00:00:23.269000,0 days 01:37:17.597000,0 days 01:37:47.330000,0 days 01:38:10.599000,272.0,238.0,245.0,281.0,False,MEDIUM,29.0,True,Kick Sauber,0 days 01:36:47.697000,,1,6.0,,,False,True,31.8,22.1,66.0,82.871,80.9504,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_BOR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.2792142857142892,38,1.1099999999999999,1.0071428571428571,1.15,1.6666666666666667,1.0225,1.6666666666666667,0.29417222731013665,0.14708172634434297,0.3000647731121187,0.17365244712761746,0.0018878533337651298
0 days 01:39:33.789000,BOR,5,0 days 00:01:23.221000,30.0,1.0,,,0 days 00:00:29.849000,0 days 00:00:29.968000,0 days 00:00:23.404000,0 days 01:38:40.448000,0 days 01:39:10.416000,0 days 01:39:33.820000,273.0,237.0,245.0,282.0,False,MEDIUM,30.0,True,Kick Sauber,0 days 01:38:10.568000,,1,6.0,,,False,True,31.8,22.1,64.42857142857143,83.221,81.34612857142858,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_BOR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.6749428571428666,38,1.1099999999999999,1.0071428571428571,1.15,1.6666666666666667,1.0225,1.6666666666666667,0.40313575841391935,0.1470815931309924,0.29606008064390177,0.17365222789049828,0.017592393749343523
0 days 01:40:56.662000,BOR,5,0 days 00:01:22.873000,31.0,1.0,,,0 days 00:00:29.815000,0 days 00:00:29.701000,0 days 00:00:23.357000,0 days 01:40:03.635000,0 days 01:40:33.336000,0 days 01:40:56.693000,274.0,239.0,245.0,282.0,False,MEDIUM,31.0,True,Kick Sauber,0 days 01:39:33.789000,,1,6.0,,,False,True,31.8,22.1,62.85714285714286,82.873,81.04385714285715,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_BOR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.37267142857143654,38,1.1099999999999999,1.0071428571428571,1.15,1.6666666666666667,1.0225,1.6666666666666667,0.40714707452842197,0.1470805948841456,0.42072815216326287,0.17365058502386996,0.01560060063582617
0 days 01:42:19.727000,BOR,5,0 days 00:01:23.065000,32.0,1.0,,,0 days 00:00:29.830000,0 days 00:00:29.791000,0 days 00:00:23.444000,0 days 01:41:26.523000,0 days 01:41:56.314000,0 days 01:42:19.758000,272.0,236.0,245.0,282.0,False,MEDIUM,32.0,True,Kick Sauber,0 days 01:40:56.662000,,1,6.0,,,False,True,31.8,22.1,61.285714285714285,83.065,81.28158571428571,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_BOR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.6103999999999985,38,1.1099999999999999,1.0071428571428571,1.15,1.6666666666666667,1.0225,1.6666666666666667,0.47577812542275155,0.14707912027583087,0.42274767516424816,0.17364815820856844,0.02337765712621359
0 days 01:43:42.599000,BOR,5,0 days 00:01:22.872000,33.0,1.0,,,0 days 00:00:29.750000,0 days 00:00:29.733000,0 days 00:00:23.389000,0 days 01:42:49.508000,0 days 01:43:19.241000,0 days 01:43:42.630000,273.0,238.0,245.0,285.0,False,MEDIUM,33.0,True,Kick Sauber,0 days 01:42:19.727000,,1,6.0,,,False,True,31.6,22.1,59.714285714285715,82.872,81.13431428571428,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_BOR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.46312857142856956,38,1.1199999999999999,1.0142857142857142,1.15,1.6666666666666667,1.02,1.6666666666666667,0.488974737685425,0.1470774847861839,0.49915578254896514,0.17364546665877187,0.021884631758710044
0 days 01:45:05.475000,BOR,5,0 days 00:01:22.876000,34.0,1.0,,,0 days 00:00:29.788000,0 days 00:00:29.664000,0 days 00:00:23.424000,0 days 01:44:12.418000,0 days 01:44:42.082000,0 days 01:45:05.506000,272.0,238.0,245.0,284.0,False,MEDIUM,34.0,True,Kick Sauber,0 days 01:43:42.599000,,1,6.0,,,False,True,31.7,22.0,58.142857142857146,82.876,81.18404285714286,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_BOR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.5128571428571433,38,1.115,1.0107142857142857,1.15,1.6666666666666667,1.02125,1.6666666666666667,0.5114239145213969,0.14707590817090402,0.510859369444135,0.1736428720328844,0.021967418912755568
0 days 01:46:28.355000,BOR,5,0 days 00:01:22.880000,35.0,1.0,,,0 days 00:00:29.784000,0 days 00:00:29.670000,0 days 00:00:23.426000,0 days 01:45:35.290000,0 days 01:46:04.960000,0 days 01:46:28.386000,274.0,238.0,244.0,283.0,False,MEDIUM,35.0,True,Kick Sauber,0 days 01:45:05.475000,,1,6.0,,,False,True,32.0,22.1,56.57142857142857,82.88,81.23377142857143,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_BOR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.5625857142857171,38,1.1,1.0,1.15,1.6666666666666667,1.025,1.6666666666666667,0.5416411343431516,0.14707452019925327,0.5333913334341525,0.1736405878838389,0.023177184085768063
0 days 01:47:51.330000,BOR,5,0 days 00:01:22.975000,36.0,1.0,,,0 days 00:00:29.855000,0 days 00:00:29.767000,0 days 00:00:23.353000,0 days 01:46:58.241000,0 days 01:47:28.008000,0 days 01:47:51.361000,273.0,236.0,244.0,282.0,False,MEDIUM,36.0,True,Kick Sauber,0 days 01:46:28.355000,,1,6.0,,,False,True,32.1,22.1,55.0,82.975,81.3745,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_BOR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.7033142857142849,38,1.095,1.0035714285714286,1.15,1.6666666666666667,1.02625,1.6666666666666667,0.6039541518678213,0.14707337903498338,0.5648183184289197,0.1736387099183968,0.0289160798118254
0 days 01:49:14.268000,BOR,5,0 days 00:01:22.938000,37.0,1.0,,,0 days 00:00:29.746000,0 days 00:00:29.765000,0 days 00:00:23.427000,0 days 01:48:21.107000,0 days 01:48:50.872000,0 days 01:49:14.299000,276.0,236.0,245.0,282.0,False,MEDIUM,37.0,True,Kick Sauber,0 days 01:47:51.330000,,1,6.0,,,False,True,32.0,22.1,53.42857142857143,82.938,81.38322857142857,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_BOR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.7120428571428619,38,1.1,1.0,1.15,1.6666666666666667,1.025,1.6666666666666667,0.6552423584658622,0.1470724927538986,0.6328702316796467,0.17363725141523711,0.03219672407713595
0 days 01:50:37.192000,BOR,5,0 days 00:01:22.924000,38.0,1.0,,,0 days 00:00:29.765000,0 days 00:00:29.789000,0 days 00:00:23.370000,0 days 01:49:44.064000,0 days 01:50:13.853000,0 days 01:50:37.223000,274.0,237.0,245.0,283.0,False,MEDIUM,38.0,True,Kick Sauber,0 days 01:49:14.268000,,1,6.0,,,False,True,31.5,22.1,51.85714285714286,82.924,81.41495714285715,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_BOR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.743771428571435,38,1.125,1.0178571428571428,1.15,1.6666666666666667,1.01875,1.6666666666666667,0.7033569982888227,0.1470718388883245,0.6874390825429981,0.17363617539192808,0.034530920813951635
0 days 01:51:59.977000,BOR,5,0 days 00:01:22.785000,39.0,1.0,,,0 days 00:00:29.714000,0 days 00:00:29.661000,0 days 00:00:23.410000,0 days 01:51:06.937000,0 days 01:51:36.598000,0 days 01:52:00.008000,273.0,237.0,245.0,284.0,False,MEDIUM,39.0,True,Kick Sauber,0 days 01:50:37.192000,,1,6.0,,,False,True,31.5,22.1,50.285714285714285,82.785,81.3216857142857,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_BOR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.6504999999999939,38,1.125,1.0178571428571428,1.15,1.6666666666666667,1.01875,1.6666666666666667,0.7131947375227908,0.14707137980540094,0.7378879191027743,0.1736354199129159,0.030909921718270405
0 days 01:00:43.625000,STR,18,0 days 00:01:24.098000,2.0,1.0,,,0 days 00:00:30.185000,0 days 00:00:30.641000,0 days 00:00:23.272000,0 days 00:59:49.739000,0 days 01:00:20.380000,0 days 01:00:43.652000,266.0,236.0,253.0,289.0,True,MEDIUM,3.0,False,Aston Martin,0 days 00:59:19.527000,,1,7.0,,,False,True,32.3,21.8,108.42857142857143,84.098,80.94272857142857,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_STR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.19854285714285425,34,1.0850000000000002,1.0107142857142857,1.15,1.6666666666666667,1.02875,1.6666666666666667,0.060220833468301004,0.15237425254082615,0.0,0.1825547152146416,0.0389049767784674
0 days 01:02:08.947000,STR,18,0 days 00:01:25.322000,3.0,1.0,,,0 days 00:00:30.113000,0 days 00:00:31.722000,0 days 00:00:23.487000,0 days 01:01:13.765000,0 days 01:01:45.487000,0 days 01:02:08.974000,260.0,234.0,250.0,309.0,False,MEDIUM,4.0,False,Aston Martin,0 days 01:00:43.625000,,1,8.0,,,False,True,31.7,21.8,106.85714285714286,85.322,82.21245714285715,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_STR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,1.468271428571427,34,1.115,1.0107142857142857,1.15,1.6666666666666667,1.02125,1.6666666666666667,0.34837249667935366,0.14485541701313984,0.0991258102467684,0.1700207635533911,0.07997255032122194
0 days 01:03:32.755000,STR,18,0 days 00:01:23.808000,4.0,1.0,,,0 days 00:00:29.719000,0 days 00:00:30.688000,0 days 00:00:23.401000,0 days 01:02:38.693000,0 days 01:03:09.381000,0 days 01:03:32.782000,272.0,232.0,251.0,306.0,True,MEDIUM,5.0,False,Aston Martin,0 days 01:02:08.947000,,1,8.0,,,False,True,31.5,21.8,105.28571428571429,83.808,80.74418571428572,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_STR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.0,34,1.125,1.0178571428571428,1.15,1.6666666666666667,1.01875,1.6666666666666667,0.29780207145148785,0.15273733899323455,0.42834504700057563,0.18318007715090032,0.048116551952493265
0 days 01:04:56.647000,STR,18,0 days 00:01:23.892000,5.0,1.0,,,0 days 00:00:29.802000,0 days 00:00:30.563000,0 days 00:00:23.527000,0 days 01:04:02.584000,0 days 01:04:33.147000,0 days 01:04:56.674000,273.0,234.0,250.0,308.0,False,MEDIUM,6.0,False,Aston Martin,0 days 01:03:32.755000,,1,8.0,,,False,True,31.4,21.8,103.71428571428571,83.892,80.87391428571428,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_STR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.12972857142855787,34,1.1300000000000001,1.0214285714285716,1.15,1.6666666666666667,1.0175,1.6666666666666667,0.2717865653441772,0.16201324346245408,0.3459186234039811,0.19986443988437078,0.029562014062925395
0 days 01:06:20.109000,STR,18,0 days 00:01:23.462000,6.0,1.0,,,0 days 00:00:29.636000,0 days 00:00:30.477000,0 days 00:00:23.349000,0 days 01:05:26.310000,0 days 01:05:56.787000,0 days 01:06:20.136000,270.0,236.0,252.0,307.0,True,MEDIUM,7.0,False,Aston Martin,0 days 01:04:56.647000,,1,8.0,,,False,True,31.4,21.9,102.14285714285714,83.462,80.48964285714285,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_STR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.0,34,1.1300000000000001,1.0214285714285716,1.15,1.6666666666666667,1.0175,1.6666666666666667,0.19144446579164803,0.16708510683079725,0.30134857940710263,0.20962877994253104,0.004051863943384904
0 days 01:07:43.434000,STR,18,0 days 00:01:23.325000,7.0,1.0,,,0 days 00:00:29.619000,0 days 00:00:30.512000,0 days 00:00:23.194000,0 days 01:06:49.755000,0 days 01:07:20.267000,0 days 01:07:43.461000,269.0,234.0,253.0,308.0,True,MEDIUM,8.0,False,Aston Martin,0 days 01:06:20.109000,,1,8.0,,,False,True,31.4,21.9,100.57142857142857,83.325,80.39837142857144,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_STR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.0,34,1.1300000000000001,1.0214285714285716,1.15,1.6666666666666667,1.0175,1.6666666666666667,0.12336854266973227,0.168053414445016,0.19549632973503295,0.21155068096355542,0.0
0 days 01:09:06.881000,STR,18,0 days 00:01:23.447000,8.0,1.0,,,0 days 00:00:29.558000,0 days 00:00:30.409000,0 days 00:00:23.480000,0 days 01:08:13.019000,0 days 01:08:43.428000,0 days 01:09:06.908000,274.0,236.0,252.0,307.0,False,MEDIUM,9.0,False,Aston Martin,0 days 01:07:43.434000,,1,8.0,,,False,True,31.7,21.9,99.0,83.447,80.5661,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_STR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.0,34,1.115,1.0107142857142857,1.15,1.6666666666666667,1.02125,1.6666666666666667,0.07868476785321271,0.16650912972218193,0.12336854266973227,0.20849465906003606,0.0
0 days 01:10:30.230000,STR,18,0 days 00:01:23.349000,9.0,1.0,,,0 days 00:00:29.620000,0 days 00:00:30.357000,0 days 00:00:23.372000,0 days 01:09:36.528000,0 days 01:10:06.885000,0 days 01:10:30.257000,271.0,235.0,251.0,307.0,False,MEDIUM,10.0,False,Aston Martin,0 days 01:09:06.881000,,1,8.0,,,False,True,32.0,22.1,97.42857142857143,83.349,80.51382857142858,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_STR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.0,34,1.1,1.0,1.15,1.6666666666666667,1.025,1.6666666666666667,0.051106699823976406,0.16379548499102084,0.07868476785321271,0.20323960463755789,0.0
0 days 01:11:53.481000,STR,18,0 days 00:01:23.251000,10.0,1.0,,,0 days 00:00:29.625000,0 days 00:00:30.249000,0 days 00:00:23.377000,0 days 01:10:59.882000,0 days 01:11:30.131000,0 days 01:11:53.508000,275.0,238.0,250.0,306.0,True,MEDIUM,11.0,False,Aston Martin,0 days 01:10:30.230000,,1,8.0,,,False,True,31.4,22.0,95.85714285714286,83.251,80.46155714285715,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_STR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.0,34,1.1300000000000001,1.0214285714285716,1.15,1.6666666666666667,1.0175,1.6666666666666667,0.03385555317321652,0.1607442348191712,0.051106699823976406,0.19749648355137842,0.0
0 days 01:13:16.726000,STR,18,0 days 00:01:23.245000,11.0,1.0,,,0 days 00:00:29.661000,0 days 00:00:30.242000,0 days 00:00:23.342000,0 days 01:12:23.169000,0 days 01:12:53.411000,0 days 01:13:16.753000,273.0,235.0,250.0,303.0,True,MEDIUM,12.0,False,Aston Martin,0 days 01:11:53.481000,,1,8.0,,,False,True,31.1,21.9,94.28571428571429,83.245,80.50128571428571,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_STR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.0,34,1.145,1.032142857142857,1.15,1.6666666666666667,1.01375,1.6666666666666667,0.022841342806508402,0.15780729200821444,0.03385555317321652,0.19212381797474845,0.0
0 days 01:14:39.982000,STR,18,0 days 00:01:23.256000,12.0,1.0,,,0 days 00:00:29.709000,0 days 00:00:30.126000,0 days 00:00:23.421000,0 days 01:13:46.462000,0 days 01:14:16.588000,0 days 01:14:40.009000,280.0,236.0,246.0,303.0,False,MEDIUM,13.0,False,Aston Martin,0 days 01:13:16.726000,,1,8.0,,,False,True,31.2,21.9,92.71428571428572,83.256,80.55801428571428,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_STR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.0,34,1.1400000000000001,1.0285714285714287,1.15,1.6666666666666667,1.015,1.6666666666666667,0.01565342295402359,0.1552051536187722,0.022841342806508402,0.18748317253156435,0.0
0 days 01:16:03.152000,STR,18,0 days 00:01:23.170000,13.0,1.0,,,0 days 00:00:29.899000,0 days 00:00:30.004000,0 days 00:00:23.267000,0 days 01:15:09.908000,0 days 01:15:39.912000,0 days 01:16:03.179000,278.0,233.0,245.0,289.0,True,MEDIUM,14.0,False,Aston Martin,0 days 01:14:39.982000,,1,8.0,,,False,True,30.8,21.8,91.14285714285714,83.17,80.51774285714286,4.0,Hungarian Grand Prix,Hungary,Budapest,2025_Hungarian Grand Prix_STR_1.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.0,34,1.16,1.042857142857143,1.15,1.6666666666666667,1.01,1.6666666666666667,0.010864872826257133,0.15302510986501172,0.01565342295402359,0.18367710950189847,0.0
